ID_Article,communityId,ID_RelatedVenue,title,year,abstract
1450878,15514,65,"Developing skin-based technologies for interactive robots - challenges in design, development and the possible integration in therapeutic environments",2011,"Summary form only given. Scaled technologies continue to exhibit variability, driven by both random process effects and systematic structural effects. Process and design rule actions can be taken to reduce, or even eliminate, sources of systematic variability. Random variability is more difficult to combat, but architectural decisions can be made to limit the device sensitivity to specific random effects. A review of several current sources of technology variability is presented, and the impacts to the overall technology offering are assessed."
1709968,15514,65,Development of a gaze-and-touch algorithm for a tabletop Hyakunin-Isshu game with a computer opponent,2012,"We developed and demonstrated the effectiveness of Hyakunin-Eyesshu, the world's first tabletop Hyakunin-Isshu game against a computer opponent that utilizes action prediction based on gaze and hand-motion detection. In this study, we also developed the gaze-and-touch algorithm, which can realize just-found and even-match timings for use in the computer opponent's play. The just-found timing is the timing for which the computer opponent can obtain a correct card concurrently with the reaction time of the player just after the player has found the card. The even-match timing is the timing for which the computer opponent obtains the card at almost the same time as the player by predicting the player's hand reach. Finally, the authors performed an experimental evaluation of the proposed algorithm and determined that various types of play can be realized through a combination of these timings."
2448528,15514,65,"Creation and Evaluation of emotion expression with body movement, sound and eye color for humanoid robots",2011,"The ability to display emotions is a key feature in human communication and also for robots that are expected to interact with humans in social environments. For expressions based on Body Movement and other signals than facial expressions, like Sound, no common grounds have been established so far. Based on psychological research on human expression of emotions and perception of emotional stimuli we created eight different expressional designs for the emotions Anger, Sadness, Fear and Joy, consisting of Body Movements, Sounds and Eye Colors. In a large pre-test we evaluated the recognition ratios for the different expressional designs. In our main experiment we separated the expressional designs into their single cues (Body Movement, Sound, Eye Color) and evaluated their expressivity. The detailed view at the perception of our expressional cues, allowed us to evaluate the appropriateness of the stimuli, check our implementations for flaws and build a basis for systematical revision. Our analysis revealed that almost all Body Movements were appropriate for their target emotion and that some of our Sounds need a revision. Eye Colors could be identified as an unreliable component for emotional expression."
1009665,15514,339,PrivateFS: a parallel oblivious file system,2012,"PrivateFS is an oblivious file system that enables access to remote storage, while keeping both the file contents and client access patterns secret. PrivateFS is based on a new parallel Oblivious RAM mechanism (PD-ORAM)---instead of waiting for the completion of all ongoing client-server transactions, client threads can now engage a server in parallel without loss of privacy.   This critical piece is missing from existing Oblivious RAMs (ORAM), which can not allow multiple clients threads to operate simultaneously without revealing intra- and inter-query correlations and thus incurring privacy leaks. And since ORAMs often require many communication rounds, this significantly and unnecessarily constrains throughput.   The mechanisms introduced here eliminate this constraint, allowing overall throughput to be bound by server bandwidth only, and thus to increase by an order of magnitude. Further, new de-amortization techniques bring the worst case query cost in line with the average cost. Both of these results are shown to be fundamental to any ORAM. Extensions providing fork consistency against an actively malicious adversary are then presented.   A high performance, fully functional PD-ORAM implementation was designed, built and analyzed. It performs multiple queries per second on a 1TB+ database across 50ms latency links, with unamortized, bound query latencies. Based on PD-ORAM, PrivateFS was built and deployed on Linux as a userspace file system."
2387217,15514,65,The function of off-gaze in human-robot interaction,2011,"When and how do users interrupt the interaction with a robot and turn to the experimenter? Usually it is assumed that experimenters affect the interaction negatively and should ideally not be present at all. However, in interaction situations with autonomous systems and inexperienced users this is often not possible for safety reasons. Thus, the participants indeed at times switch their focus of attention from the robot to the experimenter. Instead of seeing this as something purely negative, we argue that answering the questions of when, why and how this happens actually bears important information about the state of the interaction and the users' understanding of it. Therefore, we analyzed a study conducted in a home tour scenario with this respect and indeed discovered certain situations when the users turned away from the robot and towards the experimenter."
1330603,15514,65,Speaker-TTS voice mapping towards natural and characteristic robot storytelling,2013,"Robot storytelling has the potential for its practical use in various domains such as entertainment, education, and rehabilitation. However, relying on human-recorded voices for natural storytelling is costly, and automation with text-to-speech systems is not readily applicable due to the difficulty of reflecting the full nature of stories in TTS systems. In this paper, we address the problem of automating robot storytelling with a particular focus on two issues: speaker identification and speaker-TTS voice mapping. We first conduct text analysis with rich linguistic clues to identify speakers from a given textual story. We then consider the task of speaker-TTS voice mapping as the graph coloring problem and propose effective algorithms for assigning voices to speakers given a limited number of TTS voices. Finally, we perform a user experiment on validating the usefulness of our method. The results demonstrate that our system significantly outperforms baseline systems and is also more acceptable to users."
1371943,15514,65,A generative model of pause duration considering the relation between utterances before and after a pause,2013,"Utterance durations just before and after a pause have been considered to be the only factors affecting pause duration (Preboundary and Postboundary Effects). Recently, using an “XY utterance phrase” composed of two words, we discovered that the ratio of the two utterance durations before and after a pause affects pause duration (Pre-postboundary effect). However, it is not obvious whether such effects are useful for speech processing applications. In this research, we developed a generative model of pause duration based on multiple regression analysis from our experimental data (Primal Model), and derived two additional models with different parameters. Furthermore, we evaluated them, comparing them to a model whose pause duration is constant (Constant Model). The result was that the subjects' impressions, such as “natural,” “like,” and “familiar,” of the Primal Model were more positive than those of the Constant Model. Moreover, when compared with the two additional pause duration models, the Primal Model gave the best results. From these results, we discuss the validity of the Primal Model and the relationship between the parameters and the subjective evaluation."
1284045,15514,65,Optimal posture control for stability of intelligent cane robot,2012,"An intelligent cane robot (iCane) was designed for aiding the elderly who have muscle weakness on lower limbs. A commercial omni-directional wheels robot was used as an omni-directional mobile base, and an aluminum stick was installed on the base of cane robot. A Concept called “intentional direction (ITD)” was proposed for estimating the user's walking intention by analyzing the signal of a 6-axis force/torque sensor which is fixed to the handle of stick. A universal joint driven by two DC motors was designed to control the posture of the stick. As a care-nursing device, the cane robot was designed to assist the elderly in both indoor and outdoor environments. Therefore the size and weight of cane robot should be minimized. But in that case, there is high risk that the cane robot would be pushed over by the user. In this paper a constrained nonlinear multivariable algorithm was designed to optimize the stable posture of cane robot. By controlling the posture of stick, the maximums sufferable torque moment which lead to cane robot falling over can be increased. The experimental results show that the stability of cane robot can be enhanced effectively."
1472032,15514,65,Personality distortion in communication through teleoperated robots,2012,"Recent research has focused on such physical communication media as teleoperated robots, which provide a feeling of being with people in remote places. Recent invented media resemble cute animals or imaginary creatures that quickly attract attention. However, such appearances could distort tele-communications because they are different from human beings. This paper studies the effect on the speaker's personality that is transmitted through physical media by regarding appearances as a function that transmits the speaker's information. Although communication media's capability to transmit information reportedly influences conversations in many aspects, the effect of appearances remains unclear. To reveal the effect of appearance, we compared three appearances of communication media: stuffed-bear teleoperated robot, human-like teleoperated robot, and video chat. Our results show that communication media whose appearance greatly differs from that of the speaker distorts the personality perceived by interlocutors. This paper suggests that the design of the appearance of physical communication media needs to be carefully selected."
1471706,15514,65,Perception analysis of motion contributing to individuality using Kinect sensor,2012,"This paper investigates that human tend to percept of humanness and individuality to what features of human motion. We analyze from experiments based on test subjects how recognize of individuality by comparing a developed own self motion with other motion made by motion capture using Kinect sensor. The results showed except for the subjects could not perform the movement extremely distinctive, many subjects to recognize the movement of their own. In addition, the respondents also recognized with a video camera an objective of its own motion, the subjects of some of their own and do not match the image of the inside of me. It is difficult to percept humanness based on less-accurate expression of human motion."
1539147,15514,65,Towards dialogue dimensions for a robotic tutor in collaborative learning scenarios,2014,"There has been some studies in applying robots to education and recent research on socially intelligent robots show robots as partners that collaborate with people. On the other hand, serious games and interaction technologies have also proved to be important pedagogical tools, enhancing collaboration and interest in the learning process. This paper relates to the collaborative scenario in EMOTE EU FP7 project and its main goal is to develop and present the dialogue dimensions for a robotic tutor in a collaborative learning scenario grounded in human studies. Overall, seven dialogue dimensions between the teacher and students interaction were identified from data collected over 10 sessions of a collaborative serious game. Preliminary results regarding the teachers perspective of the students interaction suggest that student collaboration led to learning during the game. Besides, students seem to have learned a number of concepts as they played the game. We also present the protocol that was followed for the purposes of future data collection in human-human and human-robot interaction in similar scenarios."
1763917,15514,65,Embodied conversational agents as peer collaborators: Effects of multiplicity and modality,2013,"The goal of this study was to investigate the efficient use of role-taking embodied conversational agents in the facilitation of creative cognition during collaborative activities. Two factors were investigated through an experimental design addressing the number of conversational agents (one vs. two), and method of communication (voice vs. text). Participants engaged in a simple interpretation game with embodied conversational agents. The agents made suggestions on the quality of the participants' interpretations. We investigated how the two factors enhanced the quality and quantity of interpretations in collaborative activities. Results showed that the use of single agents and text-based interfaces enhanced the quantity of the creative interpretations, and the synergy created by the use of multiple agents along with a voice communication method enhanced the quality of creative interpretations. These results suggest that the number of agents and the method of communication are important in the effective use of embodied conversational agents as collaborating peers."
1329328,15514,65,Coordinating turn-taking and talking in multi-party conversations by controlling robot's eye-gaze,2014,"In this study, we suggest a method to coordinate turn-taking and talking in multi-party conversations by the gaze of a robot that participates on the side. Also, we use the experimental paradigm named “Cooperative Turn-taking Game in Non-verbal Situation”, which is a simplified multi-party conversation environment. We investigated whether designing eye-gazes for such robots can coordinate turn-taking and talking in multi-party conversations, and we found the robot's gaze could coordinate turn-taking and talking in multi-party conversations. Our study is expected to effectively encourage desirable talking in such multi-party conversations as collaborative learning scenes."
1916233,15514,65,Human-like variable-impedance control for life-cycle testing,2011,"The paper presents robotic approach to life-cycle testing based on advanced compliance control algorithms. This strategy has been demonstrated as meaningful testing approach considering repeatability and reproducibility. Moreover, developed testing procedures mimic human motion and ensure human-like testing conditions. That is a crucial advantage over simple testing machines or convenient industrial robots, which can not realize comparable system behavior. Application of a variable-impedance control strategy provides a feasible approach in reproducing human behavior and realizing faster life-cycle test execution."
1091552,15514,65,FRC based augment reality for aiding cooperative activities,2013,"In this video, the FRC (Future Robotic Computer) and its demonstrations are introduced. The FRC is a new concept of computer by combining cameras as input device and image projectors as output device. It also has actuators to control the input and the output devices. The selected demonstrations will show the applications of various situations."
1223461,15514,65,Control of intelligent cane robot considering usage of ordinary cane,2013,"Intelligent cane is a robot developed for assisting the elderly or handicapped people in walking. As a nursing-care device, the cane robot is designed to assist the elderly or handicapped people not only in indoor environments but also in outdoor environments. Therefore the cane robot is required to be smaller and lighter. In addition, it is preferred that the cane robot is movable in omni-directions so that it can be used in various situations. A concept called “intentional direction (ITD)” was proposed to estimate the user's walking intention by analyzing signals from a 6-axis force/torque sensor fixed to the handle of the aluminum stick. Admittance control method was applied to the motion control of the cane robot. In this paper, a new algorithm based on the usage and purpose of an ordinary cane is proposed. In the proposed algorithm, the cane robot is appropriately stopped to support the elderly more effectively. The effectiveness of the proposed method is verified through the experiments."
1497375,15514,65,Emotional evaluation of bandit problems,2013,"In this paper, we discuss an approach to evaluate decisions made during a multi-armed bandit learning experiment. Usually, the results of machine learning algorithms applied on multi-armed bandit scenarios are rated in terms of earned reward and optimal decisions taken. These criteria are valuable for objective comparison in finite experiments. But learning algorithms used in real scenarios, for example in robotics, need to have instantaneous criteria to evaluate their actual decisions taken. To overcome this problem, in our approach each decision updates the Zürich model which emulates the human sense of feeling secure and aroused. Combining these two feelings results in an emotional evaluation of decision policies and could be used to model the emotional state of an intelligent agent."
1957770,15514,65,Emotional gait: Effects on humans' perception of humanoid robots,2014,"Humanoid robots have this formidable advantage to possess a body quite similar in shape to humans. This body grants them, obviously, locomotion but also a medium to express emotions without even needing a face. In this paper we propose to study the effects of emotional gaits from our biped humanoid robot on the subjects' perception of the robot (recognition rate of the emotions, reaction time, anthropomorphism, safety, likeness, etc.). We made the robot walk towards the subjects with different emotional gait patterns. We assessed positive (Happy) and negative (Sad) emotional gait patterns on 26 subjects divided in two groups (whether they were familiar with robots or not). We found that even though the recognition of the different types of patterns does not differ between groups, the reaction time does. We found that emotional gait patterns affect the perception of the robot. The implications of the current results for Human Robot Interaction (HRI) are discussed."
2389958,15514,65,Motion control of intelligent cane robot under normal and abnormal walking condition,2011,"In this study, we present an omni-directional cane robot for aiding the elderly and handicapped people walking. The motion control problem is investigated for both normal and abnormal walking conditions. In the case of the user's normal walking aided by the cane robot, a concept called “Intentional Direction (ITD)” is proposed. Guided by the online estimated ITD, we apply the admittance control method in the motion control of cane robot. The gravity compensation is also considered because the user is possible to walk on a slope. For the abnormal walking, we mainly studied the case of user's falling down. The Center of Gravity (COG) of user can be estimated from the angle of an inverted pendulum which represents human model. Fall prevention algorithm based on the relationship between user's COG and the cane is proposed. This algorithm is also applied in the motion control of cane robot. The proposed method are verified through experiments."
